0.8758 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
364.6661 	EXP 	distractor_task: autoDraw = True
365.5942 	EXP 	flicker: autoDraw = True
365.6090 	EXP 	distractor_task: autoDraw = False
365.6403 	EXP 	New trial (rep=20, index=0): {'letter': 'X', 'correctResponse': 1}
365.6463 	EXP 	flicker: autoDraw = False
365.6463 	EXP 	distractor_task: autoDraw = False
365.6463 	EXP 	flicker: autoDraw = False
365.6463 	EXP 	distractor_task: text = 'X'
365.6463 	EXP 	distractor_task: autoDraw = True
366.5768 	EXP 	flicker: autoDraw = True
366.5926 	EXP 	distractor_task: autoDraw = False
366.6118 	EXP 	New trial (rep=20, index=1): {'letter': 'O', 'correctResponse': 2}
366.6210 	EXP 	flicker: autoDraw = False
366.6210 	EXP 	distractor_task: autoDraw = False
366.6210 	EXP 	flicker: autoDraw = False
366.6210 	EXP 	distractor_task: text = 'O'
366.6210 	EXP 	distractor_task: autoDraw = True
367.5453 	EXP 	flicker: autoDraw = True
367.5705 	EXP 	distractor_task: autoDraw = False
367.5900 	EXP 	New trial (rep=21, index=0): {'letter': 'O', 'correctResponse': 2}
367.5963 	EXP 	flicker: autoDraw = False
367.5963 	EXP 	distractor_task: autoDraw = False
367.5963 	EXP 	flicker: autoDraw = False
367.5963 	EXP 	distractor_task: text = 'O'
367.5963 	EXP 	distractor_task: autoDraw = True
368.5201 	EXP 	flicker: autoDraw = True
368.5428 	EXP 	distractor_task: autoDraw = False
368.5567 	EXP 	New trial (rep=21, index=1): {'letter': 'X', 'correctResponse': 1}
368.5655 	EXP 	flicker: autoDraw = False
368.5655 	EXP 	distractor_task: autoDraw = False
368.5655 	EXP 	flicker: autoDraw = False
368.5655 	EXP 	distractor_task: text = 'X'
368.5655 	EXP 	distractor_task: autoDraw = True
369.4934 	EXP 	flicker: autoDraw = True
369.5093 	EXP 	distractor_task: autoDraw = False
369.5402 	EXP 	New trial (rep=22, index=0): {'letter': 'O', 'correctResponse': 2}
369.5493 	EXP 	flicker: autoDraw = False
369.5493 	EXP 	distractor_task: autoDraw = False
369.5493 	EXP 	flicker: autoDraw = False
369.5493 	EXP 	distractor_task: text = 'O'
369.5493 	EXP 	distractor_task: autoDraw = True
370.4781 	EXP 	flicker: autoDraw = True
370.4923 	EXP 	distractor_task: autoDraw = False
370.5235 	EXP 	New trial (rep=22, index=1): {'letter': 'X', 'correctResponse': 1}
370.5327 	EXP 	flicker: autoDraw = False
370.5327 	EXP 	distractor_task: autoDraw = False
370.5327 	EXP 	flicker: autoDraw = False
370.5327 	EXP 	distractor_task: text = 'X'
370.5327 	EXP 	distractor_task: autoDraw = True
371.4612 	EXP 	flicker: autoDraw = True
371.4755 	EXP 	distractor_task: autoDraw = False
371.5067 	EXP 	New trial (rep=23, index=0): {'letter': 'X', 'correctResponse': 1}
371.5119 	EXP 	flicker: autoDraw = False
371.5119 	EXP 	distractor_task: autoDraw = False
371.5119 	EXP 	flicker: autoDraw = False
371.5119 	EXP 	distractor_task: text = 'X'
371.5119 	EXP 	distractor_task: autoDraw = True
372.4364 	EXP 	flicker: autoDraw = True
372.4592 	EXP 	distractor_task: autoDraw = False
372.4734 	EXP 	New trial (rep=23, index=1): {'letter': 'O', 'correctResponse': 2}
372.4818 	EXP 	flicker: autoDraw = False
372.4818 	EXP 	distractor_task: autoDraw = False
372.4818 	EXP 	flicker: autoDraw = False
372.4818 	EXP 	distractor_task: text = 'O'
372.4818 	EXP 	distractor_task: autoDraw = True
373.4114 	EXP 	flicker: autoDraw = True
373.4248 	EXP 	distractor_task: autoDraw = False
373.4568 	EXP 	New trial (rep=24, index=0): {'letter': 'O', 'correctResponse': 2}
373.4632 	EXP 	flicker: autoDraw = False
373.4632 	EXP 	distractor_task: autoDraw = False
373.4632 	EXP 	flicker: autoDraw = False
373.4632 	EXP 	distractor_task: text = 'O'
373.4632 	EXP 	distractor_task: autoDraw = True
374.3867 	EXP 	flicker: autoDraw = True
374.4090 	EXP 	distractor_task: autoDraw = False
374.4240 	EXP 	New trial (rep=24, index=1): {'letter': 'X', 'correctResponse': 1}
374.4331 	EXP 	flicker: autoDraw = False
374.4331 	EXP 	distractor_task: autoDraw = False
374.4331 	EXP 	flicker: autoDraw = False
374.4331 	EXP 	distractor_task: text = 'X'
374.4331 	EXP 	distractor_task: autoDraw = True
375.3602 	EXP 	flicker: autoDraw = True
375.3757 	EXP 	distractor_task: autoDraw = False
375.3958 	EXP 	New trial (rep=25, index=0): {'letter': 'O', 'correctResponse': 2}
375.4043 	EXP 	flicker: autoDraw = False
375.4043 	EXP 	distractor_task: autoDraw = False
375.4043 	EXP 	flicker: autoDraw = False
375.4043 	EXP 	distractor_task: text = 'O'
375.4043 	EXP 	distractor_task: autoDraw = True
376.3269 	EXP 	flicker: autoDraw = True
376.3536 	EXP 	distractor_task: autoDraw = False
376.3626 	EXP 	New trial (rep=25, index=1): {'letter': 'X', 'correctResponse': 1}
376.3871 	EXP 	flicker: autoDraw = False
376.3871 	EXP 	distractor_task: autoDraw = False
376.3871 	EXP 	flicker: autoDraw = False
376.3871 	EXP 	distractor_task: text = 'X'
376.3871 	EXP 	distractor_task: autoDraw = True
377.2936 	EXP 	flicker: autoDraw = True
377.3262 	EXP 	distractor_task: autoDraw = False
377.3294 	EXP 	New trial (rep=26, index=0): {'letter': 'X', 'correctResponse': 1}
377.3366 	EXP 	flicker: autoDraw = False
377.3366 	EXP 	distractor_task: autoDraw = False
377.3366 	EXP 	flicker: autoDraw = False
377.3366 	EXP 	distractor_task: text = 'X'
377.3366 	EXP 	distractor_task: autoDraw = True
378.2605 	EXP 	flicker: autoDraw = True
378.2763 	EXP 	distractor_task: autoDraw = False
378.2960 	EXP 	New trial (rep=26, index=1): {'letter': 'O', 'correctResponse': 2}
378.3081 	EXP 	flicker: autoDraw = False
378.3081 	EXP 	distractor_task: autoDraw = False
378.3081 	EXP 	flicker: autoDraw = False
378.3081 	EXP 	distractor_task: text = 'O'
378.3081 	EXP 	distractor_task: autoDraw = True
379.2271 	EXP 	flicker: autoDraw = True
379.2539 	EXP 	distractor_task: autoDraw = False
379.2629 	EXP 	New trial (rep=27, index=0): {'letter': 'X', 'correctResponse': 1}
379.2747 	EXP 	flicker: autoDraw = False
379.2747 	EXP 	distractor_task: autoDraw = False
379.2747 	EXP 	flicker: autoDraw = False
379.2747 	EXP 	distractor_task: text = 'X'
379.2747 	EXP 	distractor_task: autoDraw = True
380.1949 	EXP 	flicker: autoDraw = True
380.2204 	EXP 	distractor_task: autoDraw = False
380.2403 	EXP 	New trial (rep=27, index=1): {'letter': 'O', 'correctResponse': 2}
380.2495 	EXP 	flicker: autoDraw = False
380.2495 	EXP 	distractor_task: autoDraw = False
380.2495 	EXP 	flicker: autoDraw = False
380.2495 	EXP 	distractor_task: text = 'O'
380.2495 	EXP 	distractor_task: autoDraw = True
381.1781 	EXP 	flicker: autoDraw = True
381.1914 	EXP 	distractor_task: autoDraw = False
381.2242 	EXP 	New trial (rep=28, index=0): {'letter': 'O', 'correctResponse': 2}
381.2306 	EXP 	flicker: autoDraw = False
381.2306 	EXP 	distractor_task: autoDraw = False
381.2306 	EXP 	flicker: autoDraw = False
381.2306 	EXP 	distractor_task: text = 'O'
381.2306 	EXP 	distractor_task: autoDraw = True
382.1617 	EXP 	flicker: autoDraw = True
382.1758 	EXP 	distractor_task: autoDraw = False
382.2068 	EXP 	New trial (rep=28, index=1): {'letter': 'X', 'correctResponse': 1}
382.2157 	EXP 	flicker: autoDraw = False
382.2157 	EXP 	distractor_task: autoDraw = False
382.2157 	EXP 	flicker: autoDraw = False
382.2157 	EXP 	distractor_task: text = 'X'
382.2157 	EXP 	distractor_task: autoDraw = True
383.1435 	EXP 	flicker: autoDraw = True
383.1589 	EXP 	distractor_task: autoDraw = False
383.1799 	EXP 	New trial (rep=29, index=0): {'letter': 'X', 'correctResponse': 1}
383.1865 	EXP 	flicker: autoDraw = False
383.1865 	EXP 	distractor_task: autoDraw = False
383.1865 	EXP 	flicker: autoDraw = False
383.1865 	EXP 	distractor_task: text = 'X'
383.1865 	EXP 	distractor_task: autoDraw = True
384.1110 	EXP 	flicker: autoDraw = True
384.1248 	EXP 	distractor_task: autoDraw = False
384.1568 	EXP 	New trial (rep=29, index=1): {'letter': 'O', 'correctResponse': 2}
384.1659 	EXP 	flicker: autoDraw = False
384.1659 	EXP 	distractor_task: autoDraw = False
384.1659 	EXP 	flicker: autoDraw = False
384.1659 	EXP 	distractor_task: text = 'O'
384.1659 	EXP 	distractor_task: autoDraw = True
385.0936 	EXP 	flicker: autoDraw = True
385.1095 	EXP 	distractor_task: autoDraw = False
385.1364 	EXP 	flicker: autoDraw = False
385.1364 	EXP 	distractor_task: autoDraw = False
385.1364 	EXP 	flicker: autoDraw = False
385.1364 	EXP 	end_screen: autoDraw = True
390.1269 	EXP 	end_screen: autoDraw = False
390.1269 	EXP 	end_screen: autoDraw = False
390.1269 	EXP 	one_moment: autoDraw = True
397.0176 	DATA 	Keypress: space
397.0245 	EXP 	one_moment: autoDraw = False
397.0245 	EXP 	wait_text: autoDraw = True
398.7292 	EXP 	Imported condition_files/encoding_g1_b2.xlsx as conditions, 10 conditions, 3 params
398.7297 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
398.7300 	EXP 	New trial (rep=0, index=0): {'stimImg': 'stimulus_images/Aboxofchocola.jpg', 'taskType': 'TIME', 'audTrial': 0}
398.7416 	DATA 	Keypress: 5
398.7455 	EXP 	wait_text: autoDraw = False
398.7455 	EXP 	image_3: image = 'stimulus_images/Aboxofchocola.jpg'
398.7455 	EXP 	source_cue: text = 'TIME'
398.7455 	EXP 	instruction: autoDraw = True
398.7455 	EXP 	image_3: autoDraw = True
399.7206 	EXP 	in_: autoDraw = True
399.7206 	EXP 	source_cue: autoDraw = True
400.7087 	EXP 	in_: autoDraw = False
400.7087 	EXP 	source_cue: autoDraw = False
400.7202 	EXP 	fixation: autoDraw = True
400.7440 	EXP 	instruction: autoDraw = False
400.7440 	EXP 	image_3: autoDraw = False
404.7127 	EXP 	fixation: autoDraw = False
404.7127 	EXP 	instruction: autoDraw = False
404.7127 	EXP 	image_3: autoDraw = False
404.7127 	EXP 	in_: autoDraw = False
404.7127 	EXP 	source_cue: autoDraw = False
404.7127 	EXP 	fixation: autoDraw = False
404.7127 	EXP 	rating: autoDraw = True
404.7127 	EXP 	text: autoDraw = True
406.2486 	DATA 	Keypress: escape
406.3641 	EXP 	window1: mouseVisible = True
